{'Doc#': 252, 'Term': 'a.r.a', 'Freq': 1}
{'Doc#': 375, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 229, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1123, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1219, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 685, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 24, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 824, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 176, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 564, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 377, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1388, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 101, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 719, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 147, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 908, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 64, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 45, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 140, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 730, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 499, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 798, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 472, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1187, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1255, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 873, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 244, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 1386, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 1131, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 151, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 389, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1074, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 122, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1301, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 44, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1020, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1133, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 520, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1136, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1356, 'Term': 'simpl', 'Freq': 2}
{'Doc#': 68, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 469, 'Term': 'simpl', 'Freq': 1}
{'Doc#': 1248, 'Term': 'simple-wav', 'Freq': 1}
{'Doc#': 39, 'Term': 'simple-wav', 'Freq': 2}
{'Doc#': 1245, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 844, 'Term': 'simpler', 'Freq': 2}
{'Doc#': 703, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 914, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 294, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 1248, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 1083, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 1079, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 829, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 474, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 93, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 264, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 1063, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 329, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 379, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 730, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 94, 'Term': 'simpler', 'Freq': 1}
{'Doc#': 607, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 395, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 406, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 561, 'Term': 'simplest', 'Freq': 2}
{'Doc#': 461, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 1356, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 846, 'Term': 'simplest', 'Freq': 1}
{'Doc#': 852, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 647, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 596, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 733, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1392, 'Term': 'simpli', 'Freq': 2}
{'Doc#': 850, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 935, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 914, 'Term': 'simpli', 'Freq': 2}
{'Doc#': 843, 'Term': 'simpli', 'Freq': 2}
{'Doc#': 885, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 956, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1119, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 391, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1056, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1050, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 835, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1397, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1398, 'Term': 'simpli', 'Freq': 2}
{'Doc#': 1195, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 589, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 888, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1047, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 889, 'Term': 'simpli', 'Freq': 2}
{'Doc#': 1387, 'Term': 'simpli', 'Freq': 3}
{'Doc#': 1068, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 863, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 894, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 499, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1307, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 946, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1357, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1358, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 390, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1060, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1399, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 392, 'Term': 'simpli', 'Freq': 1}
{'Doc#': 1375, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 842, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 523, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 1119, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 34, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 1019, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 1261, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 249, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 868, 'Term': 'simplic', 'Freq': 1}
{'Doc#': 706, 'Term': 'simplicity', 'Freq': 1}
{'Doc#': 1279, 'Term': 'simplicity', 'Freq': 1}
{'Doc#': 414, 'Term': 'simplicity', 'Freq': 1}
{'Doc#': 828, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 33, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 574, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 368, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 869, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 1373, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 395, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 1184, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 404, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 539, 'Term': 'simplif', 'Freq': 2}
{'Doc#': 1036, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 14, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 851, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 101, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 640, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 453, 'Term': 'simplif', 'Freq': 1}
{'Doc#': 1275, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 951, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1076, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 825, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 790, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 190, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1182, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 86, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1313, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 435, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 170, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1250, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 939, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 449, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 792, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 929, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 562, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 404, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 143, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1192, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 144, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 727, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 193, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 765, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 314, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 861, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1310, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1342, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 680, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 769, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1036, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 85, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 870, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 658, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 588, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1215, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1072, 'Term': 'simplifi', 'Freq': 2}
{'Doc#': 1315, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1099, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 97, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 73, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1123, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 741, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 195, 'Term': 'simplifi', 'Freq': 2}
{'Doc#': 1221, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 855, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 162, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 726, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1311, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 946, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 402, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1074, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 520, 'Term': 'simplifi', 'Freq': 1}
{'Doc#': 1384, 'Term': 'simplifications', 'Freq': 1}
{'Doc#': 375, 'Term': 'simplified', 'Freq': 1}
{'Doc#': 1400, 'Term': 'simply-support', 'Freq': 1}
{'Doc#': 1396, 'Term': 'simply-support', 'Freq': 1}
{'Doc#': 1153, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1350, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1142, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1245, 'Term': 'simul', 'Freq': 1}
{'Doc#': 518, 'Term': 'simul', 'Freq': 1}
{'Doc#': 29, 'Term': 'simul', 'Freq': 1}
{'Doc#': 368, 'Term': 'simul', 'Freq': 1}
{'Doc#': 332, 'Term': 'simul', 'Freq': 1}
{'Doc#': 30, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1263, 'Term': 'simul', 'Freq': 1}
{'Doc#': 880, 'Term': 'simul', 'Freq': 1}
{'Doc#': 51, 'Term': 'simul', 'Freq': 2}
{'Doc#': 997, 'Term': 'simul', 'Freq': 2}
{'Doc#': 878, 'Term': 'simul', 'Freq': 1}
{'Doc#': 901, 'Term': 'simul', 'Freq': 1}
{'Doc#': 42, 'Term': 'simul', 'Freq': 1}
{'Doc#': 431, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1161, 'Term': 'simul', 'Freq': 1}
{'Doc#': 625, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1170, 'Term': 'simul', 'Freq': 1}
{'Doc#': 541, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1292, 'Term': 'simul', 'Freq': 1}
{'Doc#': 876, 'Term': 'simul', 'Freq': 3}
{'Doc#': 1205, 'Term': 'simul', 'Freq': 1}
{'Doc#': 484, 'Term': 'simul', 'Freq': 1}
{'Doc#': 283, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1349, 'Term': 'simul', 'Freq': 2}
{'Doc#': 860, 'Term': 'simul', 'Freq': 1}
{'Doc#': 695, 'Term': 'simul', 'Freq': 1}
{'Doc#': 1351, 'Term': 'simul', 'Freq': 1}
{'Doc#': 724, 'Term': 'simul', 'Freq': 1}
{'Doc#': 68, 'Term': 'simul', 'Freq': 3}
{'Doc#': 369, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1216, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 623, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 111, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1183, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 59, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1185, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 92, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 821, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 50, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 537, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 552, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 51, 'Term': 'simultan', 'Freq': 2}
{'Doc#': 1056, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 422, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 675, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 299, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 589, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1342, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1113, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 65, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 614, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1200, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1261, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1036, 'Term': 'simultan', 'Freq': 2}
{'Doc#': 934, 'Term': 'simultan', 'Freq': 2}
{'Doc#': 599, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1279, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 908, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 1061, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 328, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 272, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 443, 'Term': 'simultan', 'Freq': 1}
{'Doc#': 799, 'Term': 'simultaneously', 'Freq': 1}
{'Doc#': 1183, 'Term': 'simultaneously', 'Freq': 1}
{'Doc#': 1263, 'Term': 'simultaneously', 'Freq': 1}
{'Doc#': 757, 'Term': 'simultaneously-attain', 'Freq': 1}
{'Doc#': 157, 'Term': 'sin', 'Freq': 1}
{'Doc#': 20, 'Term': 'sin', 'Freq': 1}
{'Doc#': 341, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1275, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 315, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1041, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 555, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1155, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 336, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 274, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 202, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 518, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 370, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 56, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 992, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1033, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 363, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1297, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1380, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1114, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 247, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 262, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 806, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 552, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1360, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 360, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1017, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 34, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 337, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 149, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 70, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1047, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 625, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1261, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 185, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 870, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 658, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 718, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1072, 'Term': 'sinc', 'Freq': 2}
{'Doc#': 249, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1031, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 649, 'Term': 'sinc', 'Freq': 2}
{'Doc#': 586, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 87, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 371, 'Term': 'sinc', 'Freq': 2}
{'Doc#': 344, 'Term': 'sinc', 'Freq': 2}
{'Doc#': 1393, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 1148, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 44, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 179, 'Term': 'sinc', 'Freq': 1}
{'Doc#': 356, 'Term': 'since', 'Freq': 1}
{'Doc#': 331, 'Term': 'sine', 'Freq': 1}
{'Doc#': 1127, 'Term': 'sine', 'Freq': 2}
{'Doc#': 1316, 'Term': 'singl', 'Freq': 1}
{'Doc#': 689, 'Term': 'singl', 'Freq': 1}
{'Doc#': 729, 'Term': 'singl', 'Freq': 1}
{'Doc#': 931, 'Term': 'singl', 'Freq': 1}
{'Doc#': 212, 'Term': 'singl', 'Freq': 1}
{'Doc#': 56, 'Term': 'singl', 'Freq': 1}
{'Doc#': 246, 'Term': 'singl', 'Freq': 1}
{'Doc#': 164, 'Term': 'singl', 'Freq': 1}
{'Doc#': 721, 'Term': 'singl', 'Freq': 1}
{'Doc#': 96, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1186, 'Term': 'singl', 'Freq': 1}
{'Doc#': 113, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1246, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1119, 'Term': 'singl', 'Freq': 1}
{'Doc#': 913, 'Term': 'singl', 'Freq': 1}
{'Doc#': 80, 'Term': 'singl', 'Freq': 1}
{'Doc#': 515, 'Term': 'singl', 'Freq': 1}
{'Doc#': 866, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1291, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1325, 'Term': 'singl', 'Freq': 1}
{'Doc#': 314, 'Term': 'singl', 'Freq': 1}
{'Doc#': 589, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1204, 'Term': 'singl', 'Freq': 1}
{'Doc#': 65, 'Term': 'singl', 'Freq': 1}
{'Doc#': 641, 'Term': 'singl', 'Freq': 1}
{'Doc#': 732, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1165, 'Term': 'singl', 'Freq': 1}
{'Doc#': 643, 'Term': 'singl', 'Freq': 1}
{'Doc#': 942, 'Term': 'singl', 'Freq': 1}
{'Doc#': 544, 'Term': 'singl', 'Freq': 1}
{'Doc#': 936, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1137, 'Term': 'singl', 'Freq': 1}
{'Doc#': 517, 'Term': 'singl', 'Freq': 1}
{'Doc#': 597, 'Term': 'singl', 'Freq': 1}
{'Doc#': 640, 'Term': 'singl', 'Freq': 1}
{'Doc#': 726, 'Term': 'singl', 'Freq': 1}
{'Doc#': 883, 'Term': 'singl', 'Freq': 1}
{'Doc#': 736, 'Term': 'singl', 'Freq': 2}
{'Doc#': 201, 'Term': 'singl', 'Freq': 1}
{'Doc#': 1356, 'Term': 'singl', 'Freq': 1}
{'Doc#': 464, 'Term': 'single', 'Freq': 1}
{'Doc#': 935, 'Term': 'single', 'Freq': 1}
{'Doc#': 164, 'Term': 'single', 'Freq': 1}
{'Doc#': 766, 'Term': 'single-bay', 'Freq': 1}
{'Doc#': 1316, 'Term': 'single-beam', 'Freq': 1}
{'Doc#': 790, 'Term': 'single-degree-of-freedom', 'Freq': 1}
{'Doc#': 918, 'Term': 'single-degree-offreedom', 'Freq': 1}
{'Doc#': 40, 'Term': 'single-el', 'Freq': 1}
{'Doc#': 680, 'Term': 'single-integr', 'Freq': 1}
{'Doc#': 1219, 'Term': 'single-pass', 'Freq': 1}
{'Doc#': 163, 'Term': 'single-pass', 'Freq': 1}
{'Doc#': 1190, 'Term': 'single-pl', 'Freq': 1}
{'Doc#': 321, 'Term': 'single-point', 'Freq': 1}
{'Doc#': 210, 'Term': 'single-rot', 'Freq': 2}
{'Doc#': 1163, 'Term': 'single-rot', 'Freq': 1}
{'Doc#': 1165, 'Term': 'single-rotor', 'Freq': 1}
{'Doc#': 216, 'Term': 'single-stag', 'Freq': 1}
{'Doc#': 1354, 'Term': 'single-stag', 'Freq': 1}
{'Doc#': 215, 'Term': 'single-stag', 'Freq': 1}
{'Doc#': 1061, 'Term': 'single-step', 'Freq': 1}
{'Doc#': 157, 'Term': 'single-valu', 'Freq': 2}
{'Doc#': 685, 'Term': 'single-wedg', 'Freq': 2}
{'Doc#': 419, 'Term': 'singleand', 'Freq': 1}
{'Doc#': 163, 'Term': 'singlepass', 'Freq': 1}
{'Doc#': 216, 'Term': 'singlestag', 'Freq': 1}
{'Doc#': 1188, 'Term': 'singletyp', 'Freq': 1}
{'Doc#': 1150, 'Term': 'singli', 'Freq': 1}
{'Doc#': 457, 'Term': 'singular', 'Freq': 3}
{'Doc#': 217, 'Term': 'singular', 'Freq': 1}
{'Doc#': 157, 'Term': 'singular', 'Freq': 2}
{'Doc#': 1193, 'Term': 'singular', 'Freq': 1}
{'Doc#': 1280, 'Term': 'singular', 'Freq': 1}
{'Doc#': 1309, 'Term': 'singular', 'Freq': 1}
{'Doc#': 777, 'Term': 'singular', 'Freq': 1}
{'Doc#': 149, 'Term': 'singular', 'Freq': 2}
{'Doc#': 1202, 'Term': 'singular', 'Freq': 1}
{'Doc#': 118, 'Term': 'singular', 'Freq': 1}
{'Doc#': 705, 'Term': 'singular', 'Freq': 1}
{'Doc#': 473, 'Term': 'singular', 'Freq': 1}
{'Doc#': 1194, 'Term': 'singular', 'Freq': 4}
{'Doc#': 681, 'Term': 'singular', 'Freq': 2}
{'Doc#': 779, 'Term': 'sink', 'Freq': 2}
{'Doc#': 699, 'Term': 'sink', 'Freq': 1}
{'Doc#': 404, 'Term': 'sink', 'Freq': 1}
{'Doc#': 700, 'Term': 'sink', 'Freq': 1}
{'Doc#': 603, 'Term': 'sink', 'Freq': 1}
{'Doc#': 702, 'Term': 'sink', 'Freq': 1}
{'Doc#': 982, 'Term': 'sink', 'Freq': 2}
{'Doc#': 850, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 1330, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 872, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 1182, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 779, 'Term': 'sinusoid', 'Freq': 4}
{'Doc#': 1329, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 1112, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 91, 'Term': 'sinusoid', 'Freq': 2}
{'Doc#': 1024, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 65, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 330, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 90, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 1289, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 781, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 908, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 499, 'Term': 'sinusoid', 'Freq': 1}
{'Doc#': 132, 'Term': 'sir', 'Freq': 2}
{'Doc#': 727, 'Term': 'siren', 'Freq': 1}
{'Doc#': 724, 'Term': 'siren', 'Freq': 1}
{'Doc#': 1275, 'Term': 'situat', 'Freq': 1}
{'Doc#': 486, 'Term': 'situat', 'Freq': 1}
{'Doc#': 753, 'Term': 'situat', 'Freq': 1}
{'Doc#': 1392, 'Term': 'situat', 'Freq': 1}
{'Doc#': 393, 'Term': 'situat', 'Freq': 1}
{'Doc#': 914, 'Term': 'situat', 'Freq': 1}
{'Doc#': 303, 'Term': 'situat', 'Freq': 1}
{'Doc#': 903, 'Term': 'situat', 'Freq': 1}
{'Doc#': 364, 'Term': 'situat', 'Freq': 1}
{'Doc#': 2, 'Term': 'situat', 'Freq': 2}
{'Doc#': 646, 'Term': 'situat', 'Freq': 1}
{'Doc#': 479, 'Term': 'situat', 'Freq': 1}
{'Doc#': 11, 'Term': 'situat', 'Freq': 1}
{'Doc#': 1209, 'Term': 'situat', 'Freq': 1}
{'Doc#': 129, 'Term': 'situat', 'Freq': 1}
{'Doc#': 318, 'Term': 'situat', 'Freq': 1}
{'Doc#': 46, 'Term': 'situat', 'Freq': 1}
{'Doc#': 1277, 'Term': 'situat', 'Freq': 1}
{'Doc#': 344, 'Term': 'situat', 'Freq': 1}
{'Doc#': 756, 'Term': 'situat', 'Freq': 1}
{'Doc#': 44, 'Term': 'situat', 'Freq': 1}
{'Doc#': 296, 'Term': 'situation', 'Freq': 2}
{'Doc#': 486, 'Term': 'situations', 'Freq': 1}
{'Doc#': 755, 'Term': 'six', 'Freq': 1}
{'Doc#': 616, 'Term': 'six', 'Freq': 1}
{'Doc#': 277, 'Term': 'six', 'Freq': 1}
{'Doc#': 423, 'Term': 'six', 'Freq': 1}
{'Doc#': 720, 'Term': 'six', 'Freq': 1}
{'Doc#': 734, 'Term': 'six', 'Freq': 1}
